customer_id,signup_date,last_login_date,tenure_months,contract,plan,region,monthly_charges,support_tickets,churn,data_source,account_note
CUST-002015,2024-08-10,2026-05-31,22,Two year,Basic,Central,68.67,0,No,billing_system_v2,note-95
CUST-003960,2020-10-30,2026-05-22,68,Month-to-month,Premium,East,,1,No,billing_system_v2,note-1004
CUST-004232,2022-11-19,2026-05-22,43,One year,Basic,North,83.7,3,Yes,billing_system_v2,note-3138
CUST-004049,2023-10-15,2026-04-05,32,Two year,Premium,West,20.68,0,No,billing_system_v2,note-2819
CUST-004167,2025-05-07,2026-05-11,13,Month-to-month,Basic,East,71.6,0,No,billing_system_v2,note-1223
CUST-003964,2025-04-07,2026-02-13,14,One year,Premium,North,113.95,1,Yes,billing_system_v2,note-4328
CUST-003855,2022-03-24,2026-05-19,51,Month-to-month,Standard,West,52.06,0,No,billing_system_v2,note-1567
CUST-002177,2023-08-16,2026-05-13,34,Month-to-month,Standard,Central,91.15,1,Yes,billing_system_v2,note-1232
CUST-001412,2024-12-08,2026-05-28,18,Month-to-month,Premium,East,,2,No,billing_system_v2,note-3924
CUST-004764,2023-11-14,2026-05-31,31,Two year,Standard,East,62.5,1,Yes,billing_system_v2,note-532
CUST-001284,2024-03-13,2026-05-29,27,Month-to-month,Standard,East,51.61,1,No,billing_system_v2,note-2872
CUST-002413,2022-11-19,2026-05-29,43,Month-to-month,Standard,South,64.42,1,No,billing_system_v2,note-1124
CUST-003627,2025-01-07,2026-05-31,17,Two year,Standard,East,77.25,1,No,billing_system_v2,note-755
CUST-000495,2024-01-13,2026-05-05,29,Month-to-month,Standard,Central,101.63,0,Yes,billing_system_v2,note-4252
CUST-002572,2022-02-22,2026-04-26,52,One year,Premium,North,,0,No,billing_system_v2,note-1732
CUST-001438,2024-08-10,2026-05-24,22,Two year,Standard,South,51.11,0,No,billing_system_v2,note-3436
CUST-004346,2026-03-03,2026-05-17,3,One year,Basic,East,78.89,0,No,billing_system_v2,note-3159
CUST-004218,2023-05-18,2026-05-31,37,Month-to-month,Standard,East,52.03,2,No,billing_system_v2,note-3695
CUST-004193,2026-04-02,2026-04-20,2,Month-to-month,Premium,Central,87.54,2,Yes,billing_system_v2,note-1031
CUST-001759,2023-01-18,2026-05-30,41,Month-to-month,Premium,North,63.57,1,No,billing_system_v2,note-3603
CUST-000736,2022-02-22,2026-05-08,52,One year,Basic,North,52.2,3,No,billing_system_v2,note-341
CUST-003009,2021-08-26,2026-05-22,58,Two year,Premium,Central,84.25,0,No,billing_system_v2,note-4155
CUST-001812,2022-06-22,2026-05-15,48,Month-to-month,Standard,West,107.78,1,No,billing_system_v2,note-108
CUST-000196,2024-06-11,2026-05-11,24,Month-to-month,Premium,Central,45.77,1,No,billing_system_v2,note-1469
CUST-001588,2021-04-28,2026-05-01,62,Month-to-month,Standard,East,51.89,1,No,billing_system_v2,note-4894
CUST-000470,2022-01-23,2026-05-22,53,One year,Premium,North,109.4,1,No,billing_system_v2,note-105
CUST-002537,2023-07-17,2026-04-30,35,Month-to-month,Basic,East,117.51,1,No,billing_system_v2,note-297
CUST-002823,2020-08-31,2026-05-17,70,One year,,North,,2,No,billing_system_v2,note-2326
CUST-001536,2025-07-06,2026-04-12,11,Month-to-month,Basic,East,61.06,1,Yes,billing_system_v2,note-149
CUST-001856,2024-04-12,2026-05-07,26,Month-to-month,Basic,East,51.94,2,Yes,billing_system_v2,note-1279
CUST-002125,2024-12-08,2026-05-20,18,Two year,Standard,East,111.05,0,No,billing_system_v2,note-1436
CUST-001179,2026-05-02,2026-04-28,1,One year,Standard,South,120.55,0,Yes,billing_system_v2,note-3836
CUST-004946,2024-04-12,2026-05-19,26,Month-to-month,Premium,West,51.37,0,No,billing_system_v2,note-3985
CUST-002312,2023-06-17,2026-05-14,36,Month-to-month,Premium,North,45.33,0,No,billing_system_v2,note-2320
CUST-000033,2023-03-19,2026-05-02,39,Month-to-month,Premium,North,63.0,1,No,billing_system_v2,note-4664
CUST-002539,2023-07-17,2026-05-17,35,One year,Basic,,80.49,2,No,billing_system_v2,note-1623
CUST-001808,2025-12-03,2026-05-16,6,Month-to-month,Premium,West,50.24,1,Yes,billing_system_v2,note-2742
CUST-003199,2024-11-08,2026-05-28,19,Month-to-month,Premium,West,20.3,1,No,billing_system_v2,note-4552
CUST-004579,2024-09-09,2026-06-01,21,Month-to-month,Premium,North,107.29,3,Yes,billing_system_v2,note-2273
CUST-002677,2021-03-29,2026-05-27,63,Month-to-month,Basic,South,67.93,0,No,billing_system_v2,note-132
CUST-001130,2024-01-13,2026-05-28,29,Month-to-month,Basic,East,78.49,0,No,billing_system_v2,note-4772
CUST-001937,2023-03-19,2026-05-21,39,Month-to-month,,South,52.7,1,Yes,billing_system_v2,note-423
CUST-003302,2022-11-19,2026-04-13,43,Two year,Standard,West,51.6,1,No,billing_system_v2,note-2662
CUST-002693,2023-12-14,2026-04-21,30,Month-to-month,Basic,West,81.72,2,Yes,billing_system_v2,note-4062
CUST-001330,2023-10-15,2026-05-05,32,Month-to-month,Standard,South,47.34,1,No,billing_system_v2,note-2210
CUST-004295,2020-08-01,2026-05-24,71,Month-to-month,Premium,West,,2,No,billing_system_v2,note-4912
CUST-003736,2024-03-13,2026-05-20,27,Month-to-month,Basic,Central,,3,Yes,billing_system_v2,note-1458
CUST-001589,2026-04-02,2026-05-18,2,One year,Premium,North,74.04,3,Yes,billing_system_v2,note-1235
CUST-001440,2021-10-25,2026-05-31,56,Month-to-month,Basic,West,45.47,1,Yes,billing_system_v2,note-1609
CUST-000423,2023-01-18,2026-05-07,41,Month-to-month,,North,84.31,2,No,billing_system_v2,note-1147
CUST-000745,2024-04-12,2026-04-27,26,Two year,Standard,East,49.45,1,No,billing_system_v2,note-850
CUST-001519,2023-09-15,2026-05-18,33,Month-to-month,Standard,East,49.9,1,No,billing_system_v2,note-1415
CUST-001978,2026-02-01,2026-05-28,4,Month-to-month,Premium,North,44.9,0,No,billing_system_v2,note-2715
CUST-004461,2024-06-11,2026-05-27,24,Month-to-month,Standard,West,70.98,1,No,billing_system_v2,note-1299
CUST-003316,2022-09-20,2026-05-27,45,Month-to-month,Standard,North,55.11,2,No,billing_system_v2,note-4234
CUST-001147,2021-11-24,2026-04-18,55,Month-to-month,Basic,North,81.2,0,No,billing_system_v2,note-1834
CUST-003518,2022-06-22,2026-05-29,48,Month-to-month,Basic,East,117.69,3,Yes,billing_system_v2,note-3090
CUST-001275,2022-03-24,2026-05-26,51,Month-to-month,Basic,,87.41,2,Yes,billing_system_v2,note-3161
CUST-004723,2026-03-03,2026-05-13,3,Month-to-month,Standard,East,114.77,2,Yes,billing_system_v2,note-984
CUST-002384,2025-05-07,2026-05-20,13,Month-to-month,Standard,East,37.11,4,Yes,billing_system_v2,note-1718
CUST-004547,2021-06-27,2026-04-12,60,Two year,Basic,North,70.86,1,No,billing_system_v2,note-4513
CUST-002296,2025-06-06,2026-05-23,12,Two year,Basic,West,67.38,2,Yes,billing_system_v2,note-3488
CUST-001823,2021-03-29,2026-05-16,63,One year,Standard,East,65.4,2,No,billing_system_v2,note-2458
CUST-000981,2022-04-23,2026-06-01,50,Month-to-month,,East,83.13,1,No,billing_system_v2,note-4673
CUST-000570,2020-10-30,2026-05-17,68,Month-to-month,Standard,Central,,0,No,billing_system_v2,note-1640
CUST-002816,2022-06-22,2026-04-27,48,Two year,Basic,North,82.43,2,No,billing_system_v2,note-3518
CUST-001042,2024-01-13,2026-05-23,29,Month-to-month,Premium,West,72.24,1,No,billing_system_v2,note-935
CUST-000172,2021-11-24,2026-05-23,55,Two year,Standard,East,50.72,1,No,billing_system_v2,note-879
CUST-000323,2021-01-28,2026-05-24,65,Month-to-month,Standard,North,89.25,1,No,billing_system_v2,note-3067
CUST-002700,2021-03-29,2026-05-30,63,Two year,Standard,West,109.63,1,No,billing_system_v2,note-597
CUST-000104,2021-09-25,2026-05-25,57,Month-to-month,Standard,South,28.02,4,No,billing_system_v2,note-1312
CUST-004217,2024-06-11,2026-03-13,24,One year,Basic,Central,67.56,1,Yes,billing_system_v2,note-2853
CUST-001811,2022-08-21,2026-05-27,46,Two year,Premium,Central,97.94,1,No,billing_system_v2,note-479
CUST-004984,2025-05-07,2026-05-14,13,Month-to-month,Standard,North,52.01,2,Yes,billing_system_v2,note-3678
CUST-004923,2022-06-22,2026-05-24,48,One year,Standard,North,86.2,0,No,billing_system_v2,note-783
CUST-004740,2024-11-08,2026-05-07,19,Month-to-month,Premium,Central,54.52,2,Yes,billing_system_v2,note-1031
CUST-004644,2026-05-02,2026-04-11,1,Month-to-month,Premium,South,43.85,1,Yes,billing_system_v2,note-3812
CUST-003263,2021-04-28,2026-03-22,62,Month-to-month,Premium,West,50.08,3,Yes,billing_system_v2,note-4410
CUST-002084,2025-09-04,2026-05-26,9,Month-to-month,Basic,North,92.71,1,Yes,billing_system_v2,note-4918
CUST-003592,2020-08-31,2026-05-18,70,Month-to-month,Premium,West,49.82,6,No,billing_system_v2,note-926
CUST-001580,2024-09-09,2026-05-31,21,Month-to-month,Basic,North,53.9,2,No,billing_system_v2,note-4357
CUST-001543,2023-02-17,2026-05-30,40,One year,Basic,,47.3,1,No,billing_system_v2,note-2484
CUST-001742,2023-10-15,2026-05-22,32,Month-to-month,Basic,West,51.81,1,No,billing_system_v2,note-851
CUST-004446,2024-08-10,2026-05-17,22,One year,Basic,Central,35.46,2,No,billing_system_v2,note-3486
CUST-002834,2024-03-13,2026-03-04,27,One year,Premium,East,31.85,2,Yes,billing_system_v2,note-2910
CUST-003812,2022-06-22,2026-05-20,48,Month-to-month,Standard,North,42.14,0,No,billing_system_v2,note-2273
CUST-004617,2022-11-19,2026-05-23,43,Two year,Standard,East,63.67,0,No,billing_system_v2,note-3687
CUST-002880,2026-04-02,2026-05-29,2,Month-to-month,Standard,Central,120.56,1,Yes,billing_system_v2,note-3946
CUST-004519,2023-12-14,2026-05-10,30,One year,Basic,North,77.51,2,No,billing_system_v2,note-3775
CUST-001998,2024-10-09,2026-05-31,20,Two year,Basic,North,72.53,1,No,billing_system_v2,note-1284
CUST-002415,2023-07-17,2026-05-23,35,Month-to-month,Standard,Central,84.88,0,No,billing_system_v2,note-3479
CUST-004524,2021-09-25,2026-05-31,57,Month-to-month,Premium,West,75.23,2,Yes,billing_system_v2,note-921
CUST-000035,2026-02-01,2026-04-04,4,Month-to-month,Basic,Central,47.97,0,Yes,billing_system_v2,note-3348
CUST-002377,2025-09-04,2026-05-26,9,Two year,Standard,West,55.35,1,No,billing_system_v2,note-3003
CUST-001422,2022-12-19,2026-06-01,42,Month-to-month,Premium,South,77.88,2,No,billing_system_v2,note-3375
CUST-001371,2024-06-11,2026-06-01,24,Month-to-month,Premium,Central,74.58,2,Yes,billing_system_v2,note-436
CUST-000833,2025-08-05,2026-05-21,10,Month-to-month,Basic,North,60.01,1,Yes,billing_system_v2,note-4623
CUST-004813,2023-02-17,2026-05-23,40,Two year,Premium,South,43.97,2,Yes,billing_system_v2,note-2312
CUST-000791,2023-10-15,2026-02-10,32,Month-to-month,Basic,West,88.53,3,Yes,billing_system_v2,note-3187
CUST-001379,2023-04-18,2026-05-29,38,Month-to-month,Premium,East,63.6,0,No,billing_system_v2,note-1595
CUST-001450,2024-09-09,2026-05-30,21,One year,Premium,Central,35.8,0,No,billing_system_v2,note-2080
CUST-000494,2024-10-09,2026-05-19,20,One year,Premium,South,111.07,2,Yes,billing_system_v2,note-1669
CUST-001595,2025-07-06,2026-03-21,11,Month-to-month,Premium,East,66.22,2,Yes,billing_system_v2,note-4520
CUST-004668,2022-02-22,2026-05-20,52,Two year,Standard,North,32.65,3,No,billing_system_v2,note-244
CUST-000106,2021-10-25,2026-05-22,56,One year,Basic,West,59.16,1,No,billing_system_v2,note-4605
CUST-003026,2025-10-04,2026-05-26,8,Two year,Standard,West,81.84,1,Yes,billing_system_v2,note-3376
CUST-002055,2024-04-12,2026-06-01,26,Two year,Basic,North,97.14,2,No,billing_system_v2,note-3491
CUST-003551,2023-05-18,2026-05-20,37,One year,Standard,East,110.34,0,Yes,billing_system_v2,note-1302
CUST-002493,2022-11-19,2026-04-27,43,One year,Basic,West,,0,No,billing_system_v2,note-3200
CUST-004558,2021-12-24,2026-04-04,54,One year,Premium,East,50.97,1,No,billing_system_v2,note-1432
CUST-001683,2021-09-25,2026-05-22,57,Month-to-month,Standard,South,45.57,0,No,billing_system_v2,note-648
CUST-004530,2026-04-02,2026-04-28,2,Month-to-month,Premium,North,84.01,1,Yes,billing_system_v2,note-3233
CUST-003191,2022-05-23,2026-05-18,49,One year,Basic,South,98.77,2,No,billing_system_v2,note-19
CUST-001046,2025-01-07,2026-05-12,17,Month-to-month,Basic,Central,62.95,3,No,billing_system_v2,note-1059
CUST-003421,2021-10-25,2026-04-27,56,Month-to-month,Premium,West,103.12,1,No,billing_system_v2,note-4887
CUST-001574,2025-08-05,2026-03-19,10,One year,Standard,North,74.88,0,Yes,billing_system_v2,note-2279
CUST-001517,2026-03-03,2026-05-21,3,Month-to-month,Premium,South,58.62,0,Yes,billing_system_v2,note-1122
CUST-001460,2021-10-25,2026-05-12,56,Month-to-month,Basic,South,30.13,0,No,billing_system_v2,note-4551
CUST-001246,2021-05-28,2026-05-23,61,Month-to-month,Premium,East,21.53,0,No,billing_system_v2,note-1413
CUST-004142,2025-07-06,2026-05-02,11,Month-to-month,Premium,East,53.82,1,Yes,billing_system_v2,note-3087
CUST-003500,2026-02-01,2026-05-26,4,Month-to-month,Basic,Central,91.08,0,No,billing_system_v2,note-1773
CUST-001228,2025-07-06,2026-05-19,11,Month-to-month,Premium,North,35.97,3,Yes,billing_system_v2,note-3082
CUST-001473,2025-04-07,2026-03-31,14,One year,Standard,North,79.88,1,Yes,billing_system_v2,note-4853
CUST-000126,2026-01-02,2026-04-10,5,Month-to-month,Basic,Central,106.84,0,Yes,billing_system_v2,note-3318
CUST-002172,2020-08-01,2026-05-03,71,Two year,Basic,West,138.28,0,No,billing_system_v2,note-108
CUST-001134,2022-10-20,2026-05-13,44,Month-to-month,Basic,East,86.13,2,No,billing_system_v2,note-1201
CUST-001926,2024-05-12,2026-02-21,25,One year,Premium,East,41.59,0,Yes,billing_system_v2,note-4934
CUST-003108,2021-02-27,2026-05-15,64,One year,Premium,East,,2,No,billing_system_v2,note-4774
CUST-002026,2022-10-20,2026-05-20,44,Month-to-month,Standard,Central,114.64,1,Yes,billing_system_v2,note-1301
CUST-004720,2023-01-18,2026-05-20,41,Month-to-month,Premium,South,86.58,2,Yes,billing_system_v2,note-240
CUST-002250,2023-06-17,2026-05-31,36,Month-to-month,Standard,South,,1,No,billing_system_v2,note-2439
CUST-002226,2021-03-29,2026-04-30,63,Month-to-month,Basic,East,83.96,2,Yes,billing_system_v2,note-4465
CUST-001512,2022-01-23,2026-05-31,53,Month-to-month,Standard,South,54.28,1,No,billing_system_v2,note-4711
CUST-004212,2024-01-13,2026-05-08,29,Two year,Basic,South,96.79,3,Yes,billing_system_v2,note-4408
CUST-003536,2026-04-02,2026-05-17,2,One year,Premium,North,64.84,2,Yes,billing_system_v2,note-4090
CUST-000974,2025-08-05,2026-05-22,10,Month-to-month,Basic,South,70.2,0,Yes,billing_system_v2,note-338
CUST-001082,2020-10-30,2026-05-31,68,One year,Premium,South,31.49,2,No,billing_system_v2,note-3266
CUST-001117,2022-12-19,2026-05-30,42,Month-to-month,Basic,North,65.75,3,Yes,billing_system_v2,note-4430
CUST-001840,2023-12-14,2026-05-26,30,Two year,Standard,North,52.15,1,No,billing_system_v2,note-2535
CUST-002921,2021-11-24,2026-05-09,55,Two year,Premium,North,115.37,1,No,billing_system_v2,note-608
CUST-004056,2021-06-27,2026-05-30,60,One year,Basic,West,140.0,0,No,billing_system_v2,note-4427
CUST-004550,2026-03-03,2026-05-30,3,Month-to-month,Basic,West,62.25,0,No,billing_system_v2,note-2025
CUST-000180,2020-11-29,2026-05-31,67,Two year,Basic,South,103.83,0,No,billing_system_v2,note-2710
CUST-004480,2023-09-15,2026-05-23,33,One year,Premium,,36.28,2,No,billing_system_v2,note-4791
CUST-001836,2020-11-29,2026-05-23,67,One year,Standard,Central,89.95,3,No,billing_system_v2,note-1325
CUST-004930,2026-05-02,2026-05-16,1,Two year,Standard,South,43.39,7,Yes,billing_system_v2,note-473
CUST-001949,2024-07-11,2026-05-23,23,Month-to-month,Basic,North,76.26,1,Yes,billing_system_v2,note-4109
CUST-003876,2022-04-23,2026-03-30,50,Two year,Basic,East,72.57,1,No,billing_system_v2,note-2223
CUST-004463,2022-07-22,2026-05-31,47,Month-to-month,Premium,West,128.2,0,No,billing_system_v2,note-4429
CUST-000807,2025-11-03,2026-02-25,7,One year,Basic,Central,94.15,2,Yes,billing_system_v2,note-3103
CUST-001830,2024-05-12,2026-05-17,25,Month-to-month,Basic,Central,89.15,1,Yes,billing_system_v2,note-2577
CUST-002797,2023-02-17,2026-05-07,40,One year,Standard,East,90.56,1,No,billing_system_v2,note-2501
CUST-004112,2025-08-05,2026-05-31,10,Month-to-month,Premium,East,58.67,1,Yes,billing_system_v2,note-484
CUST-001729,2025-11-03,2026-05-31,7,Month-to-month,Basic,West,57.23,3,Yes,billing_system_v2,note-1285
CUST-004258,2022-11-19,2026-05-20,43,Month-to-month,Premium,East,44.59,2,No,billing_system_v2,note-972
CUST-004312,2024-05-12,2026-05-22,25,Month-to-month,Premium,North,113.38,0,No,billing_system_v2,note-4857
CUST-004024,2023-10-15,2026-04-23,32,Two year,Basic,Central,87.78,1,No,billing_system_v2,note-4586
CUST-003138,2023-09-15,2026-05-03,33,Month-to-month,Basic,West,56.2,1,No,billing_system_v2,note-2828
CUST-002405,2021-07-27,2026-04-25,59,Two year,Premium,North,64.97,1,No,billing_system_v2,note-3478
CUST-002182,2022-11-19,2026-05-31,43,Two year,Premium,West,52.54,3,No,billing_system_v2,note-4714
CUST-003052,2021-12-24,2026-04-21,54,Month-to-month,Standard,East,88.08,1,No,billing_system_v2,note-2819
CUST-002906,2022-10-20,2026-05-23,44,Month-to-month,Standard,Central,94.79,3,Yes,billing_system_v2,note-4291
CUST-000155,2022-07-22,2026-05-31,47,One year,Basic,South,105.28,1,No,billing_system_v2,note-4161
CUST-003596,2024-06-11,2026-04-20,24,Month-to-month,Standard,North,36.39,1,Yes,billing_system_v2,note-4466
CUST-004179,2023-09-15,2026-04-20,33,Month-to-month,Basic,West,67.14,2,Yes,billing_system_v2,note-4046
CUST-002900,2023-06-17,2026-05-31,36,Month-to-month,Premium,West,40.34,0,No,billing_system_v2,note-4341
CUST-004802,2025-03-08,2026-05-23,15,Month-to-month,Premium,Central,92.66,2,Yes,billing_system_v2,note-4774
CUST-001689,2025-12-03,2026-05-11,6,One year,Standard,North,54.77,2,Yes,billing_system_v2,note-4772
CUST-000222,2022-04-23,2026-05-16,50,Two year,Standard,North,69.5,3,No,billing_system_v2,note-54
CUST-004315,2024-11-08,2026-05-28,19,Month-to-month,Premium,West,60.3,2,Yes,billing_system_v2,note-1085
CUST-001000,2021-08-26,2026-05-14,58,Two year,Basic,West,59.47,1,No,billing_system_v2,note-85
CUST-000314,2025-01-07,2026-05-03,17,Month-to-month,Premium,West,52.64,0,Yes,billing_system_v2,note-888
CUST-001835,2025-09-04,2026-05-15,9,Month-to-month,Standard,East,15.0,1,No,billing_system_v2,note-36
CUST-002318,2021-05-28,2026-05-24,61,One year,Standard,Central,100.14,1,No,billing_system_v2,note-2121
CUST-004460,2025-11-03,2026-05-27,7,One year,Premium,Central,44.35,2,No,billing_system_v2,note-1038
CUST-003242,2021-02-27,2026-05-19,64,One year,Premium,East,85.02,1,No,billing_system_v2,note-1126
CUST-004445,2024-01-13,2026-05-20,29,Two year,Standard,West,60.64,1,Yes,billing_system_v2,note-445
CUST-000825,2025-12-03,2026-05-03,6,One year,Basic,West,61.84,1,Yes,billing_system_v2,note-101
CUST-001666,2021-12-24,2026-05-21,54,Two year,Standard,East,53.93,2,No,billing_system_v2,note-2944
CUST-004921,2021-04-28,2026-05-21,62,Month-to-month,Basic,,81.57,1,No,billing_system_v2,note-98
CUST-003768,2021-08-26,2026-05-20,58,Two year,Basic,Central,89.03,4,No,billing_system_v2,note-671
CUST-000360,2021-06-27,2026-05-30,60,Two year,Standard,South,113.15,1,No,billing_system_v2,note-4464
CUST-003018,2022-11-19,2026-04-27,43,Month-to-month,Premium,East,45.62,2,No,billing_system_v2,note-1246
CUST-002359,2025-03-08,2026-05-12,15,Two year,Basic,South,36.79,1,Yes,billing_system_v2,note-4561
CUST-002749,2020-08-31,2026-05-13,70,One year,Premium,East,93.42,2,No,billing_system_v2,note-4485
CUST-001515,2020-12-29,2026-05-28,66,Month-to-month,Premium,West,103.51,2,No,billing_system_v2,note-391
CUST-001710,2024-06-11,2026-05-13,24,Month-to-month,Premium,Central,79.03,0,Yes,billing_system_v2,note-383
CUST-004614,2023-02-17,2026-06-01,40,Month-to-month,Basic,East,96.53,3,Yes,billing_system_v2,note-2126
CUST-003780,2026-02-01,2026-05-28,4,One year,Basic,East,69.25,3,Yes,billing_system_v2,note-1335
CUST-003765,2024-01-13,2026-05-26,29,One year,Basic,East,100.33,3,No,billing_system_v2,note-3334
CUST-003457,2026-04-02,2026-04-12,2,Two year,Premium,Central,73.39,2,Yes,billing_system_v2,note-1494
CUST-001822,2024-09-09,2026-05-31,21,Month-to-month,Basic,Central,98.95,2,Yes,billing_system_v2,note-234
CUST-001901,2023-04-18,2026-05-30,38,One year,Basic,Central,15.0,3,Yes,billing_system_v2,note-3867
CUST-004331,2024-11-08,2026-04-06,19,Month-to-month,Premium,North,67.63,0,Yes,billing_system_v2,note-3407
